³ë¼±¹øÈ£,"?""»ç¿ë³â¿ù""",Ç¥ÁØ¹ö½ºÁ¤·ùÀåID,¹ö½ºÁ¤·ùÀåARS¹øÈ£,¿ª¸í,00½Ã½ÂÂ÷ÃÑ½Â°´¼ö,00½ÃÇÏÂ÷ÃÑ½Â°´¼ö,1½Ã½ÂÂ÷ÃÑ½Â°´¼ö,1½ÃÇÏÂ÷ÃÑ½Â°´¼ö,2½Ã½ÂÂ÷ÃÑ½Â°´¼ö,2½ÃÇÏÂ÷ÃÑ½Â°´¼ö,3½Ã½ÂÂ÷ÃÑ½Â°´¼ö,3½ÃÇÏÂ÷ÃÑ½Â°´¼ö,4½Ã½ÂÂ÷ÃÑ½Â°´¼ö,4½ÃÇÏÂ÷ÃÑ½Â°´¼ö,5½Ã½ÂÂ÷ÃÑ½Â°´¼ö,5½ÃÇÏÂ÷ÃÑ½Â°´¼ö,6½Ã½ÂÂ÷ÃÑ½Â°´¼ö,6½ÃÇÏÂ÷ÃÑ½Â°´¼ö,7½Ã½ÂÂ÷ÃÑ½Â°´¼ö,7½ÃÇÏÂ÷ÃÑ½Â°´¼ö,8½Ã½ÂÂ÷ÃÑ½Â°´¼ö,8½ÃÇÏÂ÷ÃÑ½Â°´¼ö,9½Ã½ÂÂ÷ÃÑ½Â°´¼ö,9½ÃÇÏÂ÷ÃÑ½Â°´¼ö,10½Ã½ÂÂ÷ÃÑ½Â°´¼ö,10½ÃÇÏÂ÷ÃÑ½Â°´¼ö,11½Ã½ÂÂ÷ÃÑ½Â°´¼ö,11½ÃÇÏÂ÷ÃÑ½Â°´¼ö,12½Ã½ÂÂ÷ÃÑ½Â°´¼ö,12½ÃÇÏÂ÷ÃÑ½Â°´¼ö,13½Ã½ÂÂ÷ÃÑ½Â°´¼ö,13½ÃÇÏÂ÷ÃÑ½Â°´¼ö,14½Ã½ÂÂ÷ÃÑ½Â°´¼ö,14½ÃÇÏÂ÷ÃÑ½Â°´¼ö,15½Ã½ÂÂ÷ÃÑ½Â°´¼ö,15½ÃÇÏÂ÷ÃÑ½Â°´¼ö,16½Ã½ÂÂ÷ÃÑ½Â°´¼ö,16½ÃÇÏÂ÷ÃÑ½Â°´¼ö,17½Ã½ÂÂ÷ÃÑ½Â°´¼ö,17½ÃÇÏÂ÷ÃÑ½Â°´¼ö,18½Ã½ÂÂ÷ÃÑ½Â°´¼ö,18½ÃÇÏÂ÷ÃÑ½Â°´¼ö,19½Ã½ÂÂ÷ÃÑ½Â°´¼ö,19½ÃÇÏÂ÷ÃÑ½Â°´¼ö,20½Ã½ÂÂ÷ÃÑ½Â°´¼ö,20½ÃÇÏÂ÷ÃÑ½Â°´¼ö,21½Ã½ÂÂ÷ÃÑ½Â°´¼ö,21½ÃÇÏÂ÷ÃÑ½Â°´¼ö,22½Ã½ÂÂ÷ÃÑ½Â°´¼ö,22½ÃÇÏÂ÷ÃÑ½Â°´¼ö,23½Ã½ÂÂ÷ÃÑ½Â°´¼ö,23½ÃÇÏÂ÷ÃÑ½Â°´¼ö,µî·ÏÀÏÀÚ
°­ºÏ10-1,201604,108900159,09817,¿ù»ê½´ÆÛ,0,2,0,0,0,0,0,0,0,0,0,5,0,12,0,80,3,31,8,23,0,10,0,9,0,19,0,20,0,16,0,29,0,60,0,71,0,82,0,81,0,49,0,101,0,49,0,0,20160508
°­ºÏ10-1,201604,108900050,09824,Á¤Àººô¶ó,0,4,0,0,0,0,0,0,0,0,0,2,0,8,6,36,10,18,0,18,1,14,0,8,0,16,3,24,0,31,0,22,2,42,0,50,1,54,0,51,0,28,1,69,0,40,0,1,20160508
°­ºÏ10-1,201604,108900045,09830,»¡·¡°ñÀÔ±¸,0,3,0,0,0,0,0,0,0,0,1,1,8,7,258,51,280,25,82,35,7,27,7,26,9,40,11,53,2,59,16,65,38,130,29,209,16,182,5,198,3,108,5,208,2,178,0,2,20160508
°­ºÏ10-1,201604,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,2,0,0,0,0,0,0,0,0,0,0,0,2,32,16,33,18,11,13,1,7,0,9,0,5,0,19,2,13,2,19,3,25,2,33,4,30,0,35,0,22,1,34,0,25,0,1,20160508
°­ºÏ10-1,201604,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,1,9,10,44,70,30,63,9,25,12,17,6,18,5,20,5,32,5,29,4,54,2,62,12,72,5,62,8,59,8,53,8,70,0,51,0,3,20160508
°­ºÏ10-1,201604,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1069,191,1126,121,542,58,3,31,1,27,0,29,0,46,7,61,71,80,325,220,340,231,153,214,7,166,0,133,0,174,1,147,1,9,20160508
°­ºÏ10-1,201604,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,2,1,23,9,0,0,1,1,2,10,10,18,3,10,10,23,4,11,8,21,1,16,0,3,0,3,1,3,5,30,5,22,3,19,1,22,0,10,20160508
°­ºÏ10-1,201604,108000139,09227,¼Ö»ùÅÍ³Î,0,0,0,0,0,0,0,0,0,0,22,0,69,2,5,0,3,4,2,2,32,15,14,20,9,15,16,10,45,12,4,16,1,0,0,2,11,8,6,17,8,26,8,29,2,21,0,4,20160508
°­ºÏ10-1,201604,108900155,09864,SK¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,14,3,47,1,2,0,11,0,3,1,96,27,31,6,48,14,42,11,36,20,18,16,2,2,5,3,5,11,33,14,15,22,16,21,3,23,2,10,20160508
°­ºÏ10-1,201604,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,9,0,81,0,2,1,14,6,10,0,73,5,59,13,59,6,49,4,51,3,27,16,0,0,0,0,1,2,18,3,15,2,12,2,8,1,0,1,20160508
°­ºÏ10-1,201604,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,18,0,50,10,70,23,47,36,67,7,36,3,35,5,32,10,39,3,27,6,34,4,46,12,38,12,48,8,28,9,31,11,29,4,10,4,0,0,20160508
°­ºÏ10-1,201604,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,23,8,64,28,70,80,67,72,85,23,25,11,23,15,16,13,11,4,29,10,16,13,29,29,28,21,40,7,19,7,19,13,7,6,3,3,0,0,20160508
°­ºÏ10-1,201604,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,21,0,55,0,90,3,118,2,98,0,46,0,33,0,25,0,42,1,25,0,24,2,48,0,48,0,46,0,25,0,22,0,18,0,10,0,1,20160508
°­ºÏ10-1,201604,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,88,2,529,5,1449,6,1543,2,846,2,354,0,227,1,249,0,180,1,158,0,168,1,309,2,339,7,312,3,136,2,124,2,84,0,48,0,1,20160508
°­ºÏ10-1,201604,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,2,45,149,205,260,235,351,271,220,237,179,115,157,93,320,139,212,98,271,96,380,78,712,139,874,125,987,120,1023,65,781,64,730,46,662,10,31,0,20160508
°­ºÏ10-1,201604,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,3,0,21,2,111,1,127,1,72,1,25,1,21,2,44,3,42,0,46,1,46,5,80,10,104,11,91,13,107,13,108,8,93,6,131,9,5,0,20160508
°­ºÏ10-1,201604,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,0,18,6,33,10,40,24,19,12,6,7,21,5,20,12,10,6,14,7,13,18,22,29,24,32,14,40,29,33,19,34,15,29,17,21,0,2,20160508
°­ºÏ10-1,201604,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,2,0,14,18,47,24,26,74,11,49,8,31,7,18,35,39,24,22,30,37,17,46,39,71,24,85,27,86,19,80,25,95,17,53,10,48,0,3,20160508
°­ºÏ10-1,201604,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,4,0,4,37,15,42,28,124,27,87,19,38,15,34,18,67,23,50,12,57,31,80,49,98,50,151,36,147,25,131,45,98,48,95,21,60,0,3,20160508
°­ºÏ10-1,201604,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,5,0,17,13,85,21,79,92,74,29,53,17,42,23,59,29,135,47,139,24,126,36,221,55,247,93,202,137,143,91,117,39,206,71,98,46,1,1,20160508
°­ºÏ10-1,201604,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,6,0,4,6,8,4,2,7,5,4,9,3,11,4,8,15,10,17,17,14,13,26,21,3,21,5,16,9,26,4,15,0,1,20160508
°­ºÏ10-1,201603,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4,0,4,0,6,0,34,1,30,1,11,0,16,1,15,2,11,3,0,0,4,0,21,1,30,2,35,0,22,2,12,0,0,1,20160408
°­ºÏ10-1,201603,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,11,0,96,1,14,1,8,0,14,0,79,6,68,0,27,0,44,3,30,2,24,0,16,0,3,0,10,0,28,3,19,0,15,0,12,1,0,1,20160408
°­ºÏ10-1,201603,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,2,0,16,0,4,0,4,0,5,0,21,0,23,3,11,1,21,0,15,3,10,0,4,1,6,1,7,1,14,2,6,4,9,4,5,1,0,0,20160408
°­ºÏ10-1,201603,108900141,09525,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,52,0,190,0,67,2,91,6,48,1,87,1,68,2,39,0,33,0,42,0,38,4,14,0,23,0,10,0,29,4,15,0,9,0,7,1,0,0,20160408
°­ºÏ10-1,201603,108900135,09532,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,9,0,28,0,77,9,50,2,44,1,38,3,38,4,20,2,19,3,8,2,24,2,9,3,12,0,6,0,19,1,7,0,4,0,3,0,0,0,20160408
°­ºÏ10-1,201603,108900128,09540,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,18,0,54,1,122,8,108,27,60,10,42,7,36,6,22,7,15,7,14,2,24,2,9,10,18,4,11,6,19,4,7,0,3,0,6,0,0,0,20160408
°­ºÏ10-1,201603,108900123,09548,»ï¾ç½ÃÀå.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,4,2,80,10,166,19,137,37,73,25,35,16,42,33,20,13,10,17,17,18,21,18,39,47,37,20,38,16,14,12,9,10,5,9,1,4,0,0,20160408
°­ºÏ10-1,201603,108900121,09554,»ï¾çºÎµ¿»ê,0,0,0,0,0,0,0,0,0,0,36,0,74,10,151,59,154,43,148,24,71,21,96,29,61,13,65,11,49,17,68,15,91,23,99,30,94,10,75,7,48,9,27,10,27,1,0,0,20160408
°­ºÏ10-1,201603,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,17,0,53,13,44,38,50,30,86,12,39,5,47,8,29,4,39,11,19,4,35,8,50,10,50,11,34,8,28,4,25,5,23,5,13,1,0,0,20160408
°­ºÏ10-1,201603,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,24,7,65,36,50,94,50,78,67,31,35,10,38,13,27,12,22,12,13,6,25,17,19,25,13,11,28,9,17,10,17,14,6,3,10,5,0,0,20160408
°­ºÏ10-1,201603,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,18,0,56,0,94,0,87,3,115,4,46,0,49,0,23,0,39,0,30,1,25,0,61,0,51,0,37,0,35,0,23,0,16,0,18,0,0,20160408
°­ºÏ10-1,201603,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,106,0,590,0,1906,5,1711,0,984,4,410,1,264,6,276,0,224,0,158,0,182,4,366,2,379,2,311,2,189,4,116,0,56,0,69,0,0,20160408
°­ºÏ10-1,201603,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,7,86,153,239,351,311,425,285,256,259,228,145,168,121,342,137,255,87,262,117,374,72,803,158,838,124,1019,97,1162,89,967,53,729,46,745,19,0,0,20160408
°­ºÏ10-1,201603,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,6,0,39,1,110,0,177,2,58,0,32,0,45,0,58,3,68,1,69,6,55,7,90,5,94,9,114,10,103,10,113,8,98,2,89,3,0,0,20160408
°­ºÏ10-1,201603,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,1,0,19,7,39,10,52,31,18,19,10,10,30,6,21,10,20,7,19,18,29,14,23,18,24,45,29,34,29,45,25,45,15,35,16,28,0,0,20160408
°­ºÏ10-1,201603,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,3,3,9,19,66,43,32,101,14,45,12,28,14,27,40,51,14,38,25,36,22,56,36,94,29,80,16,96,14,103,25,92,19,55,11,64,0,0,20160408
°­ºÏ10-1,201603,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,7,0,12,49,18,52,20,150,41,82,45,49,11,41,27,69,16,91,20,62,37,62,72,117,48,144,29,156,39,167,35,101,28,116,21,81,0,0,20160408
°­ºÏ10-1,201603,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,15,2,30,18,123,20,82,117,77,46,83,29,62,31,82,33,129,40,147,41,144,50,206,76,276,124,191,111,179,123,113,60,222,83,111,67,0,0,20160408
°­ºÏ10-1,201603,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,9,4,6,3,7,1,12,1,7,5,8,4,7,6,8,10,18,17,17,13,8,6,19,13,18,13,21,8,19,0,0,20160408
°­ºÏ10-1,201603,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,2,0,1,4,7,13,9,17,8,30,5,14,3,14,7,20,14,17,12,16,7,21,9,29,10,47,6,32,9,45,5,32,23,67,7,38,0,0,20160408
°­ºÏ10-1,201603,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,2,0,2,9,15,19,12,28,1,35,1,26,0,13,2,19,2,38,0,27,4,40,3,57,5,80,1,79,1,89,2,57,0,75,0,73,0,0,20160408
°­ºÏ10-1,201603,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,0,6,0,15,304,137,183,112,6,54,1,66,3,28,2,39,2,78,0,73,3,62,3,112,9,181,0,157,4,201,0,127,0,176,0,101,0,0,20160408
°­ºÏ10-1,201603,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,4,0,26,34,114,5,26,27,13,0,30,0,11,2,14,0,33,0,21,0,31,2,45,1,74,0,73,2,100,1,60,0,101,1,58,0,1,20160408
°­ºÏ10-1,201603,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,7,0,10,10,42,4,18,1,19,0,13,0,16,0,13,2,31,0,28,0,38,0,38,0,52,0,50,0,56,0,47,0,71,0,44,0,2,20160408
°­ºÏ10-1,201603,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,4,4,10,4,342,54,266,40,84,35,10,40,12,22,5,53,16,64,13,66,18,88,37,125,40,218,12,184,6,250,0,164,11,216,1,128,0,1,20160408
°­ºÏ10-1,201603,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,1,1,8,38,11,29,17,18,17,1,12,2,5,1,8,1,18,1,25,0,7,2,18,6,42,7,37,1,39,0,30,0,28,0,22,0,0,20160408
°­ºÏ10-1,201603,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,12,7,8,45,80,30,63,31,37,7,22,11,20,3,33,6,37,6,37,0,51,2,60,6,92,5,59,4,85,7,54,7,87,3,47,0,1,20160408
°­ºÏ10-1,201603,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1423,241,1230,176,550,53,2,32,5,32,0,44,0,58,0,54,76,99,336,186,334,255,191,231,28,182,4,136,4,187,0,123,0,7,20160408
°­ºÏ10-1,201603,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,2,0,34,7,1,0,0,1,3,2,18,18,3,17,6,19,10,22,3,18,2,4,0,1,0,0,3,15,10,23,3,20,5,26,0,32,0,8,20160408
°­ºÏ10-1,201603,108000139,09227,¼Ö»ùÅÍ³Î,0,0,0,0,0,0,0,0,0,0,34,0,73,1,1,0,3,1,2,0,41,15,31,28,11,21,22,17,86,14,8,15,2,0,5,2,8,9,5,17,3,25,7,38,8,31,0,6,20160408
°­ºÏ10-1,201603,108900155,09864,SK¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,16,1,36,3,2,0,5,3,1,0,84,33,29,14,49,12,46,30,41,17,12,11,0,0,4,2,15,6,25,20,9,12,17,15,4,36,2,6,20160408
°­ºÏ10-1,201603,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,8,0,128,3,12,0,2,0,16,0,66,6,61,1,43,7,67,8,50,2,38,7,13,1,6,1,6,3,5,5,5,3,3,1,6,3,0,3,20160408
°­ºÏ10-1,201602,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,0,47,1,52,0,14,0,12,0,26,2,18,2,7,1,0,0,0,0,5,0,29,4,14,1,5,4,0,1,20160308
°­ºÏ10-1,201602,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,12,0,60,0,7,0,5,0,14,0,83,2,56,1,35,0,49,0,53,2,34,0,4,0,8,0,12,1,28,1,29,1,20,0,15,0,0,0,20160308
°­ºÏ10-1,201602,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,5,0,5,0,18,1,14,0,10,1,18,0,21,5,23,3,1,0,3,0,7,1,8,1,3,0,6,2,6,0,0,0,20160308
°­ºÏ10-1,201602,108900141,09525,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,53,0,137,0,133,4,74,2,44,1,89,1,67,1,41,0,43,0,59,3,44,4,21,0,17,0,21,2,23,3,13,0,15,0,15,0,0,0,20160308
°­ºÏ10-1,201602,108900135,09532,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,11,0,42,0,71,9,51,7,56,2,49,3,39,8,25,1,20,2,30,0,24,2,11,1,7,1,15,1,10,1,8,0,3,1,9,0,0,0,20160308
°­ºÏ10-1,201602,108900128,09540,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,13,0,67,1,126,13,62,8,28,4,40,15,38,9,15,7,26,4,25,6,17,6,24,6,10,3,13,1,13,4,12,0,9,3,3,0,0,0,20160308
°­ºÏ10-1,201602,108900123,09548,»ï¾ç½ÃÀå.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,9,2,47,4,113,16,101,38,70,39,27,29,37,29,19,10,19,23,16,21,28,14,36,29,47,31,31,16,11,12,5,7,5,7,4,5,0,0,20160308
°­ºÏ10-1,201602,108900121,09554,»ï¾çºÎµ¿»ê,0,0,0,0,0,0,0,0,0,0,27,0,63,4,159,32,95,42,137,40,82,20,83,16,56,11,52,13,68,18,72,10,76,29,119,14,97,16,41,5,35,9,22,2,10,7,0,0,20160308
°­ºÏ10-1,201602,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,16,0,50,22,55,29,57,33,86,15,40,4,44,5,24,7,27,2,32,10,37,4,50,9,58,13,47,7,26,6,25,2,25,4,10,4,0,0,20160308
°­ºÏ10-1,201602,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,16,5,46,28,64,64,53,54,83,45,40,21,22,7,14,9,17,7,18,9,19,14,29,21,40,14,40,20,16,14,19,12,1,9,2,2,0,0,20160308
°­ºÏ10-1,201602,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,21,0,49,0,70,0,97,1,85,3,47,1,34,3,22,1,34,0,36,1,31,3,56,0,55,2,50,0,31,0,20,2,22,0,13,0,0,20160308
°­ºÏ10-1,201602,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,95,2,451,3,1336,5,1370,3,1041,3,384,0,291,3,300,0,228,1,219,2,191,3,369,1,324,0,340,0,107,2,111,0,59,0,52,0,0,20160308
°­ºÏ10-1,201602,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,12,75,98,182,132,194,379,271,263,261,170,138,164,74,341,116,201,90,307,136,377,73,694,139,757,131,898,106,935,72,719,56,677,40,605,18,0,0,20160308
°­ºÏ10-1,201602,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,4,0,33,0,33,0,158,5,72,3,26,0,32,3,66,2,62,4,53,3,79,5,93,5,75,5,95,8,126,12,97,7,91,2,94,9,0,0,20160308
°­ºÏ10-1,201602,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,1,1,21,6,15,8,27,35,23,13,16,12,19,4,18,10,16,8,17,12,14,33,27,27,30,39,28,22,26,31,14,41,19,28,12,22,0,0,20160308
°­ºÏ10-1,201602,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,2,0,4,25,11,16,19,86,25,47,10,30,8,23,34,30,12,27,14,24,18,49,42,67,41,72,25,84,11,84,24,77,12,71,13,41,0,0,20160308
°­ºÏ10-1,201602,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,1,2,12,37,21,34,16,125,25,95,35,40,13,42,21,61,21,50,18,69,29,85,36,126,43,127,34,139,31,150,30,96,57,108,18,69,0,0,20160308
°­ºÏ10-1,201602,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,3,1,19,11,17,14,54,89,79,58,65,19,56,24,87,37,133,44,110,45,169,36,218,76,235,99,191,99,148,96,117,61,192,92,84,56,0,0,20160308
°­ºÏ10-1,201602,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,0,11,3,7,7,3,8,7,3,8,6,6,8,8,8,4,9,14,18,20,8,12,11,20,7,20,8,17,6,21,0,0,20160308
°­ºÏ10-1,201602,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,3,13,9,13,7,10,6,9,2,4,12,23,2,15,4,16,29,42,15,47,10,26,6,45,9,38,12,64,6,40,0,0,20160308
°­ºÏ10-1,201602,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,1,3,15,6,17,3,29,2,34,0,13,0,16,1,28,1,33,2,29,1,38,1,37,3,75,2,87,1,61,2,41,1,84,1,64,0,0,20160308
°­ºÏ10-1,201602,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,0,1,0,17,57,23,57,97,5,60,5,52,4,22,1,46,4,74,0,65,2,69,3,123,1,152,0,161,0,177,0,109,0,167,0,78,0,0,20160308
°­ºÏ10-1,201602,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,6,0,19,2,22,1,19,1,20,0,18,6,12,0,23,1,31,1,15,0,45,0,42,0,78,0,76,1,51,0,50,0,79,0,65,0,0,20160308
°­ºÏ10-1,201602,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,32,3,15,0,16,0,13,1,11,0,15,0,29,0,25,1,34,2,44,1,58,2,49,0,52,0,37,2,62,0,29,0,0,20160308
°­ºÏ10-1,201602,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,1,4,0,278,23,236,24,79,31,10,34,12,20,9,54,16,47,12,77,31,82,35,152,37,185,31,154,4,141,8,129,3,181,5,100,0,0,20160308
°­ºÏ10-1,201602,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,12,14,10,4,19,2,9,2,9,1,12,1,9,1,13,1,11,3,13,5,30,1,20,0,30,0,17,0,29,1,16,0,0,20160308
°­ºÏ10-1,201602,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,2,0,6,42,29,34,40,12,32,6,22,4,26,2,23,7,29,6,28,4,39,8,51,2,67,5,62,6,72,8,39,8,57,0,47,0,1,20160308
°­ºÏ10-1,201602,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1109,76,943,84,669,42,2,43,3,49,3,33,2,85,2,61,51,99,268,168,284,218,180,204,6,160,0,97,1,133,0,130,0,3,20160308
°­ºÏ10-1,201602,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,1,2,5,8,22,7,11,3,18,4,17,0,23,2,17,0,1,0,1,1,21,5,19,4,25,0,14,0,22,0,1,20160308
°­ºÏ10-1,201602,108000139,09227,¼Ö»ùÅÍ³Î,0,0,0,0,0,0,0,0,0,0,17,0,54,6,3,0,4,0,2,1,32,9,11,16,11,16,20,12,59,21,20,7,12,4,3,5,3,12,8,17,9,22,8,14,4,26,0,2,20160308
°­ºÏ10-1,201602,108900155,09864,SK¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,19,1,22,0,4,0,5,5,2,0,85,20,34,4,34,13,31,21,44,14,18,13,5,2,1,1,19,10,14,9,7,13,7,14,10,19,1,2,20160308
°­ºÏ10-1,201602,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,14,0,104,1,13,1,8,0,9,0,81,12,26,7,55,3,66,9,47,5,35,15,11,2,10,4,13,7,22,5,9,9,11,2,2,5,0,0,20160308
°­ºÏ10-1,201601,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,21,0,85,0,6,0,5,0,15,0,72,2,43,1,38,1,54,1,24,0,31,0,3,0,11,0,22,0,23,3,15,0,18,1,15,1,0,0,20160208
